occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,scientificNameID,taxonRank,parentEventID,datasetID,license,institutionID,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks
GU190714-CTD26-260_Riaz_S10_occ_fd1e3437ec32379444ff34a5cd911452,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,Teleostei,Anguilliformes,Nettastomatidae,Hoplunnis,Hoplunnis tenuis,urn:lsid:marinespecies.org:taxname:158591,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,15,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_33314b4b8a46a30edaa53e3f02d7f925,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Verilus,Animalia,Chordata,Teleostei,Acropomatiformes,Malakichthyidae,Verilus,Verilus,urn:lsid:marinespecies.org:taxname:271211,Genus,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,12751,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_97d76a14be6e38a9f5ed893ceeee2059,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Congridae;Rhynchoconger;Rhynchoconger flavus,Animalia,Chordata,Teleostei,Anguilliformes,Congridae,Rhynchoconger,Rhynchoconger flavus,urn:lsid:marinespecies.org:taxname:158571,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,307,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_a75febaac22a7655126d4a89c45c8933,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Tursiops truncatus,urn:lsid:marinespecies.org:taxname:137111,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,1495,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_b9059151082f294c7116ed698fb867ea,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops spinosus,Animalia,Chordata,Teleostei,Acropomatiformes,Synagropidae,Parascombrops,Parascombrops spinosus,urn:lsid:marinespecies.org:taxname:1486846,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,13617,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_ab531057ac23d57dcd86573bae457871,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Paralepididae,Animalia,Chordata,Teleostei,Aulopiformes,Paralepididae,,Paralepididae,urn:lsid:marinespecies.org:taxname:125447,Family,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,19,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_0de87c4b4c08654d7f6aee2727489091,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Bembropidae;Bembrops;Bembrops anatirostris,Animalia,Chordata,Teleostei,Perciformes,Bembropidae,Bembrops,Bembrops anatirostris,urn:lsid:marinespecies.org:taxname:159842,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,11,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_c6335231ee8256f44efaffea7808bc4d,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,Teleostei,Scombriformes,Trichiuridae,Lepidopus,Lepidopus altifrons,urn:lsid:marinespecies.org:taxname:159367,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_3f6052cc68387057ef967c6f5107e501,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus dumerilii,urn:lsid:marinespecies.org:taxname:126590,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,96,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_1b00bc1c2be1c947702c05cd95485b8f,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Malacanthidae,Lopholatilus,Lopholatilus chamaeleonticeps,urn:lsid:marinespecies.org:taxname:159406,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,1,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_8b9bc921bb1ab57a27c2f6cd872751dd,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus,urn:lsid:marinespecies.org:taxname:125819,Genus,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,7,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_d00784146917dcb6e26430e33758c199,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Pontinus;Pontinus longispinis,Animalia,Chordata,Teleostei,Perciformes,Scorpaenidae,Pontinus,Pontinus longispinis,urn:lsid:marinespecies.org:taxname:159555,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4661,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_8274a5c940c0105f8a497fc05fb8abfe,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria,Animalia,Chordata,Teleostei,Stomiiformes,Vinciguerriidae,Vinciguerria,Vinciguerria,urn:lsid:marinespecies.org:taxname:126194,Genus,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,9,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_05c7a5158fc46a06b55c2d40f640ec75,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius albidus,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,Merluccius albidus,urn:lsid:marinespecies.org:taxname:158748,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,600,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_92693323f831e69117617606814ae81f,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena hippurus,Animalia,Chordata,Teleostei,Carangiformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,urn:lsid:marinespecies.org:taxname:126846,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_6633cf9a39c09fe169bbe7a614d1e666,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus laevigatus,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus laevigatus,urn:lsid:marinespecies.org:taxname:158933,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,1638,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_7a101658aa49ead88421d4b1875a40a2,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Syacium;Syacium papillosum,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Syacium,Syacium papillosum,urn:lsid:marinespecies.org:taxname:158878,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,6,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_bae49dfe40cd2cea7f95cf69076002f3,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides dorsalis,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Sphoeroides,Sphoeroides dorsalis,urn:lsid:marinespecies.org:taxname:275274,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,7,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_391932cd6e322bd926c295b2f2ade4a4,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Baldwinella;Baldwinella aureorubens,Animalia,Chordata,Teleostei,Perciformes,Anthiadidae,Baldwinella,Baldwinella aureorubens,urn:lsid:marinespecies.org:taxname:1015364,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,25,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_33efbea1afd7586b8ac6d70b01f39cbe,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Balistes;Balistes capriscus,Animalia,Chordata,Teleostei,Tetraodontiformes,Balistidae,Balistes,Balistes capriscus,urn:lsid:marinespecies.org:taxname:154721,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5156,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_1152b8e0093caafd4c324b0991dd0fdc,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Chlorophthalmidae;Chlorophthalmus;Chlorophthalmus agassizi,Animalia,Chordata,Teleostei,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,Chlorophthalmus agassizi,urn:lsid:marinespecies.org:taxname:126336,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_435226fa22b1fce806b14bcae0b64033,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon,Animalia,Chordata,Teleostei,Beloniformes,Exocoetidae,Cheilopogon,Cheilopogon,urn:lsid:marinespecies.org:taxname:125691,Genus,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,8,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_4d4ebc359d121763ce3b47beefc0468b,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Saurida;Saurida normani,Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Saurida,Saurida normani,urn:lsid:marinespecies.org:taxname:272117,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,223,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_09209c6d6a6624cb9ca0e5d2c1295057,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus flavolimbatus,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Hyporthodus,Hyporthodus flavolimbatus,urn:lsid:marinespecies.org:taxname:475077,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,2073,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_16d6539c8cbb0437152524b4509bc0b6,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Phycidae;Urophycis;Urophycis floridana,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Urophycis,Urophycis floridana,urn:lsid:marinespecies.org:taxname:158990,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,216,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_165b33e6cb789d149f1aac69496b2941,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Bregmacerotidae;Bregmaceros;Bregmaceros cantori,Animalia,Chordata,Teleostei,Gadiformes,Bregmacerotidae,Bregmaceros,Bregmaceros cantori,urn:lsid:marinespecies.org:taxname:158924,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_41b41b6d5046f4ac1b2356c5167ed865,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Hemanthias;Hemanthias leptus,Animalia,Chordata,Teleostei,Perciformes,Anthiadidae,Hemanthias,Hemanthias leptus,urn:lsid:marinespecies.org:taxname:275929,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,11,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190714-CTD26-260_Riaz_S10_occ_abc12d6cd12a574f2183f003593d3940,GU190714-CTD26-260_Riaz_S10,MaterialSample,Eukaryota;Chordata;Actinopteri;Polymixiiformes;Polymixiidae;Polymixia;Polymixia lowei,Animalia,Chordata,Teleostei,Polymixiiformes,Polymixiidae,Polymixia,Polymixia lowei,urn:lsid:marinespecies.org:taxname:158923,Species,GU190714-CTD26-260,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4,DNA sequence reads,313452,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190714-CTD26-260,2019-07-15,260,260,USA: Gulf of Mexico,28.976,-86.019,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_173617266b01c5822338e2a3de56ea8b,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Maurolicus,Maurolicus weitzmani,urn:lsid:marinespecies.org:taxname:158838,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,43,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_b8c407aca42fe67df22b5763fee14642,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus dumerilii,urn:lsid:marinespecies.org:taxname:126590,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4027,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_4feb4cae27c142cc61d49716415710bb,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Arthropoda,Malacostraca,Decapoda,Scyllaridae,,Theninae,urn:lsid:marinespecies.org:taxname:382775,Subfamily,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10049,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_8756424d388f0d5747c417ef1d21627b,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma bondi,Animalia,Chordata,Teleostei,Scombriformes,Ariommatidae,Ariomma,Ariomma bondi,urn:lsid:marinespecies.org:taxname:159592,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,20,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_a75febaac22a7655126d4a89c45c8933,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Tursiops truncatus,urn:lsid:marinespecies.org:taxname:137111,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10429,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
