occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,taxonID,taxonRank,parentEventID,datasetID,license,institutionID,waterBody,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks,associatedSequences
GU190727-CTD41B-145_Riaz_S16_occ_47b5d87febc3290a387bd98cf98659bd,GU190727-CTD41B-145_Riaz_S16,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Triglidae;Prionotus;Prionotus stearnsi,Animalia,Chordata,,Scorpaeniformes,Triglidae,Prionotus,"Prionotus stearnsi Jordan & Swain, 1885",gbif:5201569,species,GU190727-CTD41B-145,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,113,DNA sequence reads,198029,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190727-CTD41B-145,2019-07-27,145,145,USA: Gulf of Mexico,-85.681,28.575,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428820 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247876 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190727-CTD41B-145_Riaz_S16_occ_701e88aa7b7de36d35b9d326b004861c,GU190727-CTD41B-145_Riaz_S16,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190727-CTD41B-145,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4,DNA sequence reads,198029,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190727-CTD41B-145,2019-07-27,145,145,USA: Gulf of Mexico,-85.681,28.575,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428820 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247876 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_173617266b01c5822338e2a3de56ea8b,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,24238,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_b8c407aca42fe67df22b5763fee14642,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,48567,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_4feb4cae27c142cc61d49716415710bb,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Chordata,,Perciformes,Scombridae,,Scombridae,gbif:8596,family,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6594,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_8756424d388f0d5747c417ef1d21627b,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma bondi,Animalia,Chordata,,Perciformes,Ariommatidae,Ariomma,"Ariomma bondi Fowler, 1930",gbif:2399410,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,9329,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_a75febaac22a7655126d4a89c45c8933,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,"Tursiops truncatus truncatus (Montagu, 1821)",gbif:7194018,subspecies,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,8177,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_af25fc3036eeafad6c3db933022db547,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Neoepinnula;Neoepinnula americana,Animalia,Chordata,,Perciformes,Gempylidae,Neoepinnula,"Neoepinnula americana (Grey, 1953)",gbif:2397763,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6654,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_c6335231ee8256f44efaffea7808bc4d,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,,Perciformes,Trichiuridae,Lepidopus,"Lepidopus altifrons Parin & Collette, 1993",gbif:5210265,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,20425,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_3f6052cc68387057ef967c6f5107e501,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,97,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_72b6f9778a3190370778ac5e3141f271,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres,Animalia,Chordata,,Clupeiformes,Dussumieriidae,Etrumeus,"Etrumeus teres (DeKay, 1842)",gbif:2413183,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,31,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_8b9bc921bb1ab57a27c2f6cd872751dd,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus Eigenmann & Eigenmann, 1890",gbif:2406168,genus,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1351,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_3e5075d2c93ddf9ceef445bed812dd06,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Gonostomatidae;Sigmops,Animalia,Chordata,,Stomiiformes,Gonostomatidae,Sigmops,"Sigmops Gill, 1883",gbif:2347420,genus,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3927,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_391932cd6e322bd926c295b2f2ade4a4,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Baldwinella;Baldwinella aureorubens,Animalia,Chordata,,Perciformes,Serranidae,Baldwinella,"Baldwinella aureorubens (Longley, 1935)",gbif:8349610,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,810,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_434385c712677c9a3f9731d47714bb2b,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Ophidiiformes;Carapidae;Carapus;Carapus bermudensis,Animalia,Chordata,,Ophidiiformes,Carapidae,Carapus,"Carapus bermudensis (Jones, 1874)",gbif:5203082,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5617,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_5ae62f9b1b90cd39541ee515bbf3f7e0,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Scopelarchidae;Scopelarchus;Scopelarchus analis,Animalia,Chordata,,Aulopiformes,Scopelarchidae,Scopelarchus,"Scopelarchus analis (Brauer, 1902)",gbif:2401446,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5263,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_a15340d05f02f8c5ad3e0106b7bff588,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1069,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_aee9c947e84ca5a60129bc83edd5ee39,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Paralepididae;Stemonosudis;Stemonosudis rothschildi,Animalia,Chordata,,Aulopiformes,Paralepididae,Stemonosudis,"Stemonosudis rothschildi Richards, 1967",gbif:2401629,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3765,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_7426e8c87e1cd957fc55ffed4bdc86c1,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Bembropidae;Bembrops;Bembrops anatirostris,Animalia,Chordata,,Perciformes,Percophidae,Bembrops,"Bembrops anatirostris Ginsburg, 1955",gbif:2389185,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3050,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_9a7d63d07dfcb249ae41bee4b2f4624d,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3324,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_a8b1a829c793933df444a6b96d1f4d99,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2449,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_780ced17adc5293ea9fec20189094d54,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus Eigenmann & Eigenmann, 1890",gbif:2406168,genus,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,34,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD43-245_Riaz_S17_occ_e389fd20a279b16f34050433fe25cf4a,GU190728-CTD43-245_Riaz_S17,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD43-245,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,210,DNA sequence reads,154981,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD43-245,2019-07-28,245,245,USA: Gulf of Mexico,-86.858,29.586,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428819 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247877 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_173617266b01c5822338e2a3de56ea8b,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,143289,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_b8c407aca42fe67df22b5763fee14642,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,8786,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_4feb4cae27c142cc61d49716415710bb,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Chordata,,Perciformes,Scombridae,,Scombridae,gbif:8596,family,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,14825,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
